reference_date,rate,fixing_12pm,fixing_4pm
12-05-2006,0.579104,0.604719,0
11-05-2006,0.709719,0.934924,0
10-05-2006,0.892323,0.982272,0.892323
09-05-2006,1.063646,1.094559,0
08-05-2006,1.126295,1.154259,0
05-05-2006,1.058595,1.095216,0
04-05-2006,0.968459,1.02956,0.968459
03-05-2006,1.223337,1.250054,1.223337
02-05-2006,1.270859,1.285193,1.270859
28-04-2006,1.187275,1.175176,1.187275
27-04-2006,1.09721,1.117075,1.09721
26-04-2006,1.105625,1.113822,1.105625
25-04-2006,1.131153,1.139271,1.131153
24-04-2006,1.101343,1.091551,0
21-04-2006,1.12829,1.109696,0
20-04-2006,1.135542,1.126886,0
19-04-2006,1.109169,1.082475,0
18-04-2006,1.065707,1.03187,0
13-04-2006,0.999828,1.044834,0
12-04-2006,1.074014,1.063198,1.074014
11-04-2006,1.042794,1.033133,0
10-04-2006,1.012022,1.021238,0
07-04-2006,0.992033,1.012712,0
06-04-2006,1.024786,1.007566,1.024786
05-04-2006,1.026152,1.031483,1.026152
04-04-2006,1.029313,1.015237,1.029313
03-04-2006,1.021149,1.049405,0
31-03-2006,1.05294,1.083605,0
30-03-2006,1.041003,1.028084,1.041003
29-03-2006,0.957903,0.980436,0.957903
28-03-2006,0.96116,1.009341,0.961649
27-03-2006,1.021401,1.038706,0
24-03-2006,1.057234,1.056847,1.057234
23-03-2006,1.047127,1.053737,1.047127
22-03-2006,1.019944,1.012422,1.019752
21-03-2006,1.039447,1.021203,1.039447
20-03-2006,0.996478,0.979476,0.996478
17-03-2006,0.591516,0.842305,0
16-03-2006,0.948195,0.964655,0
15-03-2006,0.947716,0.93724,0
14-03-2006,0.734781,0.66438,0
13-03-2006,0.546124,0.560999,0
10-03-2006,0.508068,0.538996,0
09-03-2006,0.64998,0.7373,0
08-03-2006,0.732999,0.790591,0
07-03-2006,0.78477,0.806528,0
06-03-2006,0.791072,0.79242,0
03-03-2006,0.674278,0.709249,0
02-03-2006,0.857185,0.849373,0.857185
01-03-2006,0.819191,0.88208,0
28-02-2006,0.895374,0.94374,0.895374
27-02-2006,0.898679,0.894361,0
24-02-2006,0.809777,0.82305,0
23-02-2006,0.812453,0.839945,0.812453
22-02-2006,0.838172,0.866782,0
21-02-2006,0.885692,0.897804,0.885692
20-02-2006,0.929044,0.924784,0.929044
17-02-2006,0.912011,0.928152,0.912011
16-02-2006,0.94759,0.911247,0
15-02-2006,0.868402,0.843748,0.868402
14-02-2006,0.852371,0.858106,0
13-02-2006,0.837903,0.822835,0
10-02-2006,0.82524,0.825458,0
09-02-2006,0.797,0.816398,0.797
08-02-2006,0.832385,0.847011,0
07-02-2006,0.827323,0.834375,0
06-02-2006,0.821497,0.821747,0
03-02-2006,0.803572,0.792661,0
02-02-2006,0.794157,0.797609,0
01-02-2006,0.809487,0.82147,0
31-01-2006,0.828563,0.814283,0
30-01-2006,0.79958,0.79344,0
27-01-2006,0.790084,0.787086,0
26-01-2006,0.77494,0.769239,0
25-01-2006,0.785376,0.779423,0
24-01-2006,0.757711,0.758476,0.757711
23-01-2006,0.743688,0.74976,0.743894
20-01-2006,0.787974,0.779953,0
19-01-2006,0.749367,0.742363,0.749367
18-01-2006,0.726836,0.712896,0
17-01-2006,0.693329,0.660505,0
16-01-2006,0.693904,0.680864,0
13-01-2006,0.71555,0.695626,0
12-01-2006,0.407352,0.446618,0.407352
11-01-2006,0.432879,0.396697,0
10-01-2006,0.570585,0.686717,0.570585
09-01-2006,0.723663,0.75182,0.723663
06-01-2006,0.747706,0.746749,0.747706
05-01-2006,0.740877,0.741856,0
04-01-2006,0.73256,0.730535,0
03-01-2006,0.72419,0.717457,0
30-12-2005,0.609864,0.46021,0
29-12-2005,0.463778,0.301824,0
28-12-2005,0.4303,0.549618,0.4303
27-12-2005,0.535269,0.675893,0.535269
23-12-2005,0.688037,0.692547,0
22-12-2005,0.712527,0.699394,0
21-12-2005,0.706275,0.695788,0
20-12-2005,0.550513,0.499371,0.550513
19-12-2005,0.116344,0.121006,0.116344
16-12-2005,0.147528,0.153868,0.147528
15-12-2005,0.306719,0.360211,0
14-12-2005,0.424522,0.475134,0.424522
13-12-2005,0.504742,0.545163,0
12-12-2005,0.572401,0.58422,0
09-12-2005,0.415867,0.407909,0.415867
08-12-2005,0.438045,0.46039,0.438045
07-12-2005,0.379274,0.476564,0
06-12-2005,0.522207,0.607506,0.522207
05-12-2005,0.695613,0.730002,0
02-12-2005,0.70792,0.717393,0.70792
01-12-2005,0.673331,0.665055,0.673331
30-11-2005,0.68404,0.670105,0
29-11-2005,0.643888,0.635576,0
28-11-2005,0.635988,0.639,0
25-11-2005,0.593012,0.611362,0
24-11-2005,0.616337,0.616927,0.616337
23-11-2005,0.63161,0.628322,0
22-11-2005,0.634269,0.631107,0
21-11-2005,0.642153,0.619346,0.642153
18-11-2005,0.623597,0.633152,0
17-11-2005,0.643498,0.669189,0
16-11-2005,0.643461,0.641085,0
15-11-2005,0.599182,0.586726,0
14-11-2005,0.562724,0.555284,0
11-11-2005,0.573955,0.583336,0.573955
10-11-2005,0.617539,0.619238,0.617539
09-11-2005,0.622812,0.629981,0
08-11-2005,0.632393,0.642845,0.632393
07-11-2005,0.636845,0.640295,0
04-11-2005,0.63637,0.640331,0.63637
03-11-2005,0.644087,0.647177,0.644087
02-11-2005,0.639179,0.636983,0.639179
01-11-2005,0.65717,0.650919,0
31-10-2005,0.673334,0.662986,0.673334
28-10-2005,0.6248,0.62663,0.6248
27-10-2005,0.630327,0.627112,0
26-10-2005,0.628617,0.635583,0.628617
25-10-2005,0.629358,0.638404,0.629358
24-10-2005,0.642725,0.646805,0
21-10-2005,0.635775,0.634512,0.635775
20-10-2005,0.638189,0.626636,0
19-10-2005,0.273047,0.305188,0
18-10-2005,0.421686,0.579891,0.421686
17-10-2005,0.593451,0.664939,0.593451
14-10-2005,0.664768,0.6879,0
13-10-2005,0.685411,0.700929,0
12-10-2005,0.701034,0.713113,0.701034
11-10-2005,0.697661,0.699467,0.697661
10-10-2005,0.695842,0.694725,0.695842
07-10-2005,0.692921,0.696892,0.692921
06-10-2005,0.702773,0.712968,0.702773
05-10-2005,0.732612,0.725998,0.732612
04-10-2005,0.705321,0.706883,0.705321
03-10-2005,0.673322,0.680145,0.673322
30-09-2005,0.674366,0.674409,0
29-09-2005,0.631849,0.637492,0.631849
28-09-2005,0.636491,0.638771,0.636491
27-09-2005,0.630605,0.631893,0
26-09-2005,0.624477,0.616904,0.624477
23-09-2005,0.635387,0.636866,0
22-09-2005,0.631185,0.638772,0
21-09-2005,0.631219,0.631342,0
20-09-2005,0.628887,0.635871,0
19-09-2005,0.63831,0.635151,0
16-09-2005,0.602839,0.608726,0.602839
15-09-2005,0.608688,0.624484,0.608688
14-09-2005,0.602524,0.590439,0.602524
13-09-2005,0.587005,0.622527,0.587005
12-09-2005,0.63529,0.647317,0.63529
09-09-2005,0.632638,0.641459,0
08-09-2005,0.62988,0.613022,0.62988
07-09-2005,0.61396,0.605065,0.61396
06-09-2005,0.593728,0.610836,0.593728
05-09-2005,0.622301,0.62902,0.622301
02-09-2005,0.632119,0.620568,0
01-09-2005,0.647201,0.641461,0
31-08-2005,0.677405,0.679983,0.677405
30-08-2005,0.652866,0.665216,0
29-08-2005,0.646429,0.650704,0.646429
26-08-2005,0.620267,0.620963,0.620267
25-08-2005,0.631286,0.63814,0
24-08-2005,0.667225,0.661987,0
23-08-2005,0.631819,0.641789,0.631819
22-08-2005,0.655165,0.654091,0
19-08-2005,0.587817,0.608522,0
18-08-2005,0.62777,0.622943,0
17-08-2005,0.638606,0.653853,0.638606
16-08-2005,0.651474,0.659795,0
15-08-2005,0.638011,0.590493,0
12-08-2005,0.531775,0.5675,0.531775
11-08-2005,0.566901,0.619352,0.566901
10-08-2005,0.641861,0.636366,0
09-08-2005,0.643107,0.643836,0.643107
08-08-2005,0.656505,0.662099,0
05-08-2005,0.673331,0.675047,0
04-08-2005,0.686891,0.69034,0.686891
03-08-2005,0.68165,0.685409,0
02-08-2005,0.698199,0.700119,0.698199
29-07-2005,0.678098,0.669282,0
28-07-2005,0.64929,0.654864,0
27-07-2005,0.650893,0.670893,0
26-07-2005,0.656456,0.64924,0
25-07-2005,0.650428,0.653087,0.650428
22-07-2005,0.611262,0.623654,0
21-07-2005,0.617581,0.614576,0.617581
20-07-2005,0.637388,0.644652,0
19-07-2005,0.325118,0.436021,0.325118
18-07-2005,0.54648,0.599779,0.54648
15-07-2005,0.56756,0.62168,0.56756
14-07-2005,0.717407,0.710859,0.717407
13-07-2005,0.709924,0.713948,0
12-07-2005,0.707073,0.706011,0
11-07-2005,0.716331,0.718932,0
08-07-2005,0.68743,0.708694,0.68743
07-07-2005,0.670053,0.703559,0.670053
06-07-2005,0.695605,0.707801,0
05-07-2005,0.675051,0.673591,0
04-07-2005,0.643105,0.637656,0.643105
01-07-2005,0.624217,0.606724,0
30-06-2005,0.631008,0.632767,0
29-06-2005,0.577483,0.61186,0.577483
28-06-2005,0.58434,0.600496,0.58434
27-06-2005,0.612827,0.614218,0
24-06-2005,0.590106,0.621272,0
23-06-2005,0.595538,0.605113,0.595538
22-06-2005,0.62591,0.631625,0
21-06-2005,0.627891,0.641253,0.627891
20-06-2005,0.652037,0.639391,0.652037
17-06-2005,0.64586,0.647291,0.64586
16-06-2005,0.644239,0.636605,0
15-06-2005,0.61689,0.631741,0.61689
14-06-2005,0.617047,0.629762,0
13-06-2005,0.622696,0.634163,0
10-06-2005,0.636856,0.63933,0
09-06-2005,0.624104,0.640405,0
08-06-2005,0.637244,0.624879,0
07-06-2005,0.618512,0.637416,0.618512
06-06-2005,0.646788,0.645827,0
03-06-2005,0.617008,0.606708,0
02-06-2005,0.61689,0.625362,0
01-06-2005,0.622255,0.629723,0
31-05-2005,0.665846,0.656483,0
30-05-2005,0.585073,0.58714,0
27-05-2005,0.596028,0.618154,0.596028
26-05-2005,0.618989,0.626505,0.618989
25-05-2005,0.658995,0.650331,0
24-05-2005,0.617208,0.617132,0.617208
23-05-2005,0.608089,0.614217,0.608089
20-05-2005,0.598179,0.605741,0
19-05-2005,0.421843,0.52678,0.421843
18-05-2005,0.535946,0.569992,0
17-05-2005,0.595143,0.621257,0
13-05-2005,0.549254,0.577368,0
12-05-2005,0.595132,0.586457,0
11-05-2005,0.588816,0.606492,0
10-05-2005,0.670552,0.701697,0.670552
09-05-2005,0.79706,0.797057,0
06-05-2005,0.715295,0.731445,0
04-05-2005,0.705805,0.697383,0
03-05-2005,0.638968,0.631,0
02-05-2005,0.640115,0.650024,0
29-04-2005,0.646173,0.639606,0
28-04-2005,0.613577,0.6122,0.613488
27-04-2005,0.587736,0.625107,0
26-04-2005,0.62059,0.628521,0.62059
25-04-2005,0.632718,0.637457,0
22-04-2005,0.681809,0.665369,0
21-04-2005,0.652186,0.653431,0
20-04-2005,0.654029,0.641472,0
19-04-2005,0.609414,0.592361,0
18-04-2005,0.584767,0.587131,0
15-04-2005,0.535879,0.562186,0.535879
14-04-2005,0.522952,0.564906,0
13-04-2005,0.54489,0.606155,0
12-04-2005,0.623382,0.613012,0
11-04-2005,0.607433,0.651995,0.607433
08-04-2005,0.651179,0.656309,0
07-04-2005,0.653979,0.669127,0
06-04-2005,0.693951,0.664877,0
05-04-2005,0.650412,0.652935,0.650412
04-04-2005,0.669411,0.685145,0
01-04-2005,0.713471,0.729331,0
31-03-2005,0.809343,0.789032,0
30-03-2005,0.714627,0.704799,0
29-03-2005,0.712885,0.742423,0
24-03-2005,0.738258,0.70308,0
23-03-2005,0.651934,0.641329,0.651934
22-03-2005,0.631167,0.640935,0
21-03-2005,0.636737,0.644151,0
18-03-2005,0.719143,0.670293,0
17-03-2005,0.67625,0.665523,0.67625
16-03-2005,0.698957,0.652779,0.698957
15-03-2005,0.632962,0.601472,0
14-03-2005,0.642379,0.627708,0
11-03-2005,0.610944,0.609989,0
10-03-2005,0.611968,0.620343,0
09-03-2005,0.661278,0.689008,0.661278
08-03-2005,0.692096,0.692014,0
07-03-2005,0.663609,0.651488,0
04-03-2005,0.599542,0.587637,0
03-03-2005,0.589503,0.587478,0.589503
02-03-2005,0.592826,0.587509,0
01-03-2005,0.616146,0.650112,0
28-02-2005,0.67587,0.678617,0.675073
25-02-2005,0.486893,0.501151,0.48665
24-02-2005,0.452254,0.481709,0
23-02-2005,0.576288,0.630281,0.576288
22-02-2005,0.684674,0.694059,0
21-02-2005,0.582635,0.622541,0
18-02-2005,0.487894,0.465103,0
17-02-2005,0.482753,0.498084,0
16-02-2005,0.463627,0.487997,0.463627
15-02-2005,0.512378,0.55485,0.512378
14-02-2005,0.473938,0.563427,0
11-02-2005,0.468912,0.584339,0.468912
10-02-2005,0.497193,0.539976,0.497193
09-02-2005,0.511663,0.557793,0
08-02-2005,0.614977,0.659085,0
07-02-2005,0.661869,0.664804,0.661869
04-02-2005,0.619888,0.626349,0
03-02-2005,0.563602,0.564526,0
02-02-2005,0.629928,0.665673,0.629928
01-02-2005,0.669731,0.673757,0
31-01-2005,0.654176,0.641936,0
28-01-2005,0.414701,0.422835,0
27-01-2005,0.437884,0.454259,0
26-01-2005,0.448016,0.484923,0
25-01-2005,0.494427,0.631417,0
24-01-2005,0.676779,0.699493,0.676779
21-01-2005,0.598649,0.603251,0
20-01-2005,0.580831,0.58627,0
19-01-2005,0.102421,0.106433,0
18-01-2005,0.242728,0.346567,0
17-01-2005,0.59171,0.61272,0
14-01-2005,0.694707,0.747616,0
13-01-2005,0.738232,0.732868,0
12-01-2005,0.733961,0.705175,0
11-01-2005,0.648851,0.663989,0
10-01-2005,0.674866,0.675455,0
07-01-2005,0.672936,0.695142,0
06-01-2005,0.76842,0.773449,0
05-01-2005,0.696835,0.706879,0
04-01-2005,0.616042,0.609325,0
03-01-2005,0.588191,0.595655,0
31-12-2004,0.497394,0.465742,0
30-12-2004,0.507664,0.494755,0
29-12-2004,0.519637,0.518044,0.519637
28-12-2004,0.550559,0.54834,0
27-12-2004,0.536012,0.527103,0.536012
24-12-2004,0.5365,0.545948,0
23-12-2004,0.550576,0.552524,0
22-12-2004,0.547613,0.55056,0
21-12-2004,0.557645,0.546385,0
20-12-2004,0.544112,0.552365,0.544112
17-12-2004,0.526792,0.546963,0
16-12-2004,0.591293,0.608127,0
15-12-2004,0.646763,0.662177,0
14-12-2004,0.683068,0.670967,0
13-12-2004,0.658269,0.674905,0
10-12-2004,0.672295,0.697827,0
09-12-2004,0.503051,0.475237,0
08-12-2004,0.477335,0.468297,0.477335
07-12-2004,0.456009,0.454385,0
06-12-2004,0.448202,0.498029,0
03-12-2004,0.552437,0.566833,0.552437
02-12-2004,0.474605,0.495137,0.474605
01-12-2004,0.461276,0.463605,0
30-11-2004,0.503354,0.51558,0
29-11-2004,0.584883,0.584854,0
26-11-2004,0.509755,0.494387,0
25-11-2004,0.477657,0.472414,0
24-11-2004,0.44013,0.456567,0
23-11-2004,0.435865,0.415437,0.435865
22-11-2004,0.427131,0.432526,0.427131
19-11-2004,0.149616,0.275184,0
18-11-2004,0.474671,0.640314,0
17-11-2004,0.580053,0.562546,0
16-11-2004,0.432334,0.392368,0
15-11-2004,0.12354,0.167419,0
12-11-2004,0.157563,0.194587,0
11-11-2004,0.294497,0.351288,0.294497
10-11-2004,0.439593,0.49125,0.439593
09-11-2004,0.519289,0.575838,0
08-11-2004,0.621848,0.621224,0
05-11-2004,0.591568,0.639388,0
04-11-2004,0.676257,0.698361,0
03-11-2004,0.6794,0.641926,0
02-11-2004,0.526796,0.549935,0
01-11-2004,0.567194,0.586085,0
29-10-2004,0.63083,0.63102,0.63101
28-10-2004,0.644051,0.654387,0
27-10-2004,0.624203,0.608072,0
26-10-2004,0.568666,0.568334,0.568666
25-10-2004,0.568402,0.556335,0
22-10-2004,0.541561,0.542838,0
21-10-2004,0.613501,0.615244,0
20-10-2004,0.501372,0.488551,0
19-10-2004,0.367184,0.376963,0
18-10-2004,0.31254,0.339095,0
15-10-2004,0.258399,0.36267,0
14-10-2004,0.374166,0.380062,0
13-10-2004,0.439413,0.477518,0
12-10-2004,0.527765,0.48879,0
11-10-2004,0.346553,0.416928,0
08-10-2004,0.335102,0.332066,0
07-10-2004,0.553121,0.602224,0
06-10-2004,0.57722,0.583018,0
05-10-2004,0.54382,0.585478,0
04-10-2004,0.633797,0.632837,0
01-10-2004,0.554391,0.574483,0
30-09-2004,0.53447,0.534978,0
29-09-2004,0.483556,0.493899,0
28-09-2004,0.51243,0.52451,0
27-09-2004,0.477271,0.464961,0
24-09-2004,0.467663,0.454088,0
23-09-2004,0.421809,0.435214,0
22-09-2004,0.438706,0.443683,0
21-09-2004,0.41665,0.437894,0
20-09-2004,0.375827,0.362139,0.375827
17-09-2004,0.111655,0.142394,0
16-09-2004,0.164565,0.183515,0.164565
15-09-2004,0.198724,0.178123,0
14-09-2004,0.199422,0.183448,0
13-09-2004,0.12184,0.144691,0.12184
10-09-2004,0.160322,0.148188,0
09-09-2004,0.113101,0.183225,0
08-09-2004,0.235725,0.217097,0
07-09-2004,0.128305,0.159017,0
06-09-2004,0.183644,0.177728,0
03-09-2004,0.199504,0.216886,0
02-09-2004,0.301572,0.298769,0.301572
01-09-2004,0.231154,0.19888,0
31-08-2004,0.173508,0.161115,0
30-08-2004,0.130119,0.159415,0
27-08-2004,0.132238,0.179782,0
26-08-2004,0.173946,0.158504,0
25-08-2004,0.187006,0.205576,0.187006
24-08-2004,0.247877,0.271123,0
23-08-2004,0.30231,0.304926,0
20-08-2004,0.226702,0.271655,0
19-08-2004,0.194879,0.149162,0
18-08-2004,0.1439,0.118493,0.1439
17-08-2004,0.165047,0.145226,0
16-08-2004,0.294104,0.310521,0
13-08-2004,0.315183,0.300466,0
12-08-2004,0.233134,0.216268,0
11-08-2004,0.112354,0.112206,0
10-08-2004,0.099882,0.13155,0
09-08-2004,0.109223,0.138763,0
06-08-2004,0.127918,0.17154,0
05-08-2004,0.280235,0.279112,0
04-08-2004,0.303732,0.283838,0.303732
03-08-2004,0.318652,0.318085,0
02-08-2004,0.270734,0.272414,0
30-07-2004,0.1953,0.206514,0
29-07-2004,0.202788,0.197011,0
28-07-2004,0.206074,0.1939,0
27-07-2004,0.187606,0.180487,0
26-07-2004,0.200472,0.193149,0.200472
23-07-2004,0.219334,0.228656,0
22-07-2004,0.138526,0.194705,0.138526
21-07-2004,0.210874,0.261955,0.210874
20-07-2004,0.226266,0.222416,0
19-07-2004,0.113494,0.187925,0
16-07-2004,0.127541,0.142537,0
15-07-2004,0.163596,0.221816,0.163596
14-07-2004,0.27789,0.303752,0.27789
13-07-2004,0.362546,0.359168,0
12-07-2004,0.34258,0.332227,0
09-07-2004,0.308321,0.316425,0
08-07-2004,0.319704,0.31725,0
07-07-2004,0.31936,0.312734,0.31936
06-07-2004,0.315509,0.313819,0.315509
05-07-2004,0.321459,0.324976,0
02-07-2004,0.316424,0.321082,0
01-07-2004,0.333116,0.333584,0
30-06-2004,0.360676,0.399401,0.361557
29-06-2004,0.234828,0.251281,0
28-06-2004,0.222869,0.233293,0
25-06-2004,0.244352,0.247156,0
24-06-2004,0.246988,0.26431,0
23-06-2004,0.329341,0.324002,0
22-06-2004,0.213863,0.191567,0.213863
21-06-2004,0.186408,0.218337,0
18-06-2004,0.148945,0.194186,0.148945
17-06-2004,0.166221,0.153032,0
16-06-2004,0.149728,0.137228,0
15-06-2004,0.079851,0.086818,0.079851
14-06-2004,0.127214,0.129503,0
11-06-2004,0.136413,0.146654,0
10-06-2004,0.198392,0.165241,0
09-06-2004,0.120691,0.108575,0
08-06-2004,0.108332,0.117878,0
07-06-2004,0.174011,0.151238,0
04-06-2004,0.164844,0.156841,0
03-06-2004,0.185994,0.172902,0
02-06-2004,0.134562,0.123365,0
01-06-2004,0.115373,0.115735,0.115373
28-05-2004,0.112946,0.123369,0
27-05-2004,0.149923,0.116704,0
26-05-2004,0.080665,0.084419,0
25-05-2004,0.127049,0.144122,0
24-05-2004,0.13334,0.117018,0
21-05-2004,0.089402,0.073835,0.089402
19-05-2004,0.062594,0.06607,0
18-05-2004,0.056555,0.066617,0
17-05-2004,0.115261,0.116936,0
14-05-2004,0.088944,0.080915,0
13-05-2004,0.070266,0.07426,0
12-05-2004,0.074133,0.07523,0
11-05-2004,0.09308,0.11074,0
10-05-2004,0.120926,0.111912,0
07-05-2004,0.089681,0.095844,0
06-05-2004,0.105452,0.114633,0
05-05-2004,0.138295,0.139236,0
04-05-2004,0.217276,0.234894,0
03-05-2004,0.174198,0.180723,0
30-04-2004,0.108065,0.095564,0
29-04-2004,0.102967,0.105237,0
28-04-2004,0.105523,0.106754,0.105523
27-04-2004,0.094623,0.09846,0
26-04-2004,0.098361,0.097154,0
23-04-2004,0.101131,0.093749,0
22-04-2004,0.095364,0.107606,0
21-04-2004,0.139107,0.136838,0
20-04-2004,0.118533,0.104994,0
19-04-2004,0.049934,0.046925,0
16-04-2004,0.053025,0.067035,0
15-04-2004,0.084769,0.092535,0.084769
14-04-2004,0.103958,0.109362,0
13-04-2004,0.138792,0.140052,0
08-04-2004,0.106218,0.119802,0
07-04-2004,0.106938,0.105073,0
06-04-2004,0.12351,0.141291,0
05-04-2004,0.121081,0.15473,0.121081
02-04-2004,0.127326,0.118917,0
01-04-2004,0.107313,0.122293,0
31-03-2004,0.110365,0.127074,0
30-03-2004,0.087036,0.091976,0
29-03-2004,0.073106,0.089348,0.073106
26-03-2004,0.084649,0.106558,0
25-03-2004,0.14429,0.165944,0
24-03-2004,0.180283,0.200557,0
23-03-2004,0.157766,0.144733,0
22-03-2004,0.149833,0.159195,0
19-03-2004,0.221581,0.225797,0
18-03-2004,0.189687,0.160628,0
17-03-2004,0.112743,0.100094,0
16-03-2004,0.120618,0.135297,0
15-03-2004,0.183491,0.185609,0
12-03-2004,0.215884,0.162424,0
11-03-2004,0.11902,0.109847,0
10-03-2004,0.100153,0.097868,0
09-03-2004,0.089078,0.090219,0
08-03-2004,0.105513,0.108954,0
05-03-2004,0.120366,0.126443,0
04-03-2004,0.116505,0.118196,0
03-03-2004,0.108048,0.100398,0
02-03-2004,0.087745,0.088408,0.087745
01-03-2004,0.093058,0.107262,0
27-02-2004,0.100093,0.137038,0
26-02-2004,0.113112,0.129351,0
25-02-2004,0.130337,0.125411,0
24-02-2004,0.136284,0.141391,0
23-02-2004,0.186515,0.19778,0
20-02-2004,0.178372,0.184855,0
19-02-2004,0.215282,0.243757,0
18-02-2004,0.213683,0.222076,0
17-02-2004,0.393695,0.478488,0
16-02-2004,0.344875,0.251715,0
13-02-2004,0.248182,0.208528,0
12-02-2004,0.211191,0.157205,0
11-02-2004,0.14172,0.127061,0
10-02-2004,0.11588,0.11035,0
09-02-2004,0.113591,0.111933,0
06-02-2004,0.11994,0.121484,0
05-02-2004,0.135046,0.127096,0
04-02-2004,0.118577,0.110379,0
03-02-2004,0.107038,0.097551,0
02-02-2004,0.100158,0.105222,0
30-01-2004,0.098549,0.102205,0.098549
29-01-2004,0.104657,0.11237,0
28-01-2004,0.133698,0.118508,0
27-01-2004,0.12597,0.105155,0.12597
26-01-2004,0.098203,0.091097,0
23-01-2004,0.087857,0.096419,0
22-01-2004,0.099243,0.10132,0
21-01-2004,0.096618,0.102822,0
20-01-2004,0.081914,0.092352,0.081914
19-01-2004,0.103944,0.11044,0
16-01-2004,0.0841,0.08372,0
15-01-2004,0.089272,0.086136,0
14-01-2004,0.065766,0.095886,0
13-01-2004,0.081459,0.084873,0
12-01-2004,0.082214,0.089798,0
09-01-2004,0.062086,0.068442,0.062086
08-01-2004,0.080288,0.108241,0
07-01-2004,0.136197,0.124334,0
06-01-2004,0.133263,0.149599,0
05-01-2004,0.166294,0.153637,0
31-12-2003,0.126631,0.088898,0
30-12-2003,0.162554,0.14657,0
29-12-2003,0.113256,0.118903,0
24-12-2003,0.156055,0.122465,0
23-12-2003,0.126074,0.123213,0
22-12-2003,0.102105,0.091813,0.102105
19-12-2003,0.088617,0.084644,0
18-12-2003,0.074013,0.072906,0
17-12-2003,0.082277,0.069939,0
16-12-2003,0.069845,0.085707,0
15-12-2003,0.100046,0.102671,0
12-12-2003,0.102569,0.099317,0
11-12-2003,0.092269,0.103859,0.092269
10-12-2003,0.10858,0.108351,0
09-12-2003,0.127281,0.11248,0
08-12-2003,0.069551,0.080934,0.069551
05-12-2003,0.097512,0.094392,0.097512
04-12-2003,0.072563,0.079182,0.072563
03-12-2003,0.079821,0.087876,0
02-12-2003,0.099497,0.101844,0
01-12-2003,0.102953,0.110876,0
28-11-2003,0.117566,0.124236,0.117681
27-11-2003,0.098484,0.094881,0
26-11-2003,0.088339,0.09235,0
25-11-2003,0.080924,0.107195,0
24-11-2003,0.106967,0.110583,0
21-11-2003,0.103569,0.105938,0
20-11-2003,0.135461,0.12708,0
19-11-2003,0.12404,0.122936,0
18-11-2003,0.109562,0.103009,0
17-11-2003,0.102708,0.107206,0
14-11-2003,0.092801,0.081847,0.092801
13-11-2003,0.089185,0.054769,0
12-11-2003,0.056227,0.067428,0.056227
11-11-2003,0.054263,0.073214,0.054263
10-11-2003,0.079189,0.084655,0
07-11-2003,0.073114,0.091386,0
06-11-2003,0.101501,0.087713,0
05-11-2003,0.109571,0.101396,0
04-11-2003,0.12694,0.111814,0
03-11-2003,0.118779,0.108138,0
31-10-2003,0.113241,0.094981,0
30-10-2003,0.111139,0.100022,0
29-10-2003,0.078176,0.075222,0
28-10-2003,0.078801,0.066486,0
27-10-2003,0.069334,0.057856,0
24-10-2003,0.086389,0.074486,0
23-10-2003,0.079116,0.08564,0
22-10-2003,0.072875,0.082045,0
21-10-2003,0.103148,0.109229,0
20-10-2003,0.090172,0.093971,0
17-10-2003,0.10082,0.131942,0
16-10-2003,0.108072,0.102977,0
15-10-2003,0.10503,0.094616,0
14-10-2003,0.07919,0.076355,0
13-10-2003,0.087679,0.100115,0
10-10-2003,0.096472,0.111348,0
09-10-2003,0.081948,0.10194,0
08-10-2003,0.091127,0.082476,0
07-10-2003,0.068334,0.069923,0
06-10-2003,0.090726,0.09755,0
03-10-2003,0.085179,0.085655,0
02-10-2003,0.099875,0.103927,0
01-10-2003,0.095057,0.096705,0
30-09-2003,0.145845,0.108313,0
29-09-2003,0.107315,0.116106,0
26-09-2003,0.082217,0.088091,0.082217
25-09-2003,0.088678,0.111753,0
24-09-2003,0.113844,0.099378,0
23-09-2003,0.135984,0.133839,0
22-09-2003,0.082498,0.067682,0.082498
19-09-2003,0.0558,0.096891,0
18-09-2003,0.097807,0.101628,0
17-09-2003,0.110975,0.13289,0
16-09-2003,0.089809,0.079549,0
15-09-2003,0.096439,0.081027,0.088143
12-09-2003,0.095941,0.082769,0
11-09-2003,0.07962,0.106778,0
10-09-2003,0.131373,0.102662,0
09-09-2003,0.036795,0.056463,0
08-09-2003,0.047996,0.059136,0.047996
05-09-2003,0.058304,0.09851,0
04-09-2003,0.100519,0.107254,0.100519
03-09-2003,0.127634,0.1171,0
02-09-2003,0.112664,0.10973,0
01-09-2003,0.086157,0.115153,0
29-08-2003,0.053337,0.072378,0
28-08-2003,0.095412,0.096899,0.095412
27-08-2003,0.134218,0.127484,0
26-08-2003,0.114332,0.099523,0
25-08-2003,0.109134,0.11214,0
22-08-2003,0.091619,0.094516,0
21-08-2003,0.102848,0.109014,0.102848
20-08-2003,0.121804,0.124186,0
19-08-2003,0.118139,0.099092,0
18-08-2003,0.088686,0.074641,0
15-08-2003,0.08264,0.085095,0
14-08-2003,0.096598,0.100354,0
13-08-2003,0.107901,0.081257,0
12-08-2003,0.078192,0.057721,0
11-08-2003,0.034806,0.035699,0
08-08-2003,0.036318,0.043514,0.036318
07-08-2003,0.052763,0.096956,0.052763
06-08-2003,0.060348,0.021667,0
